influence.1.1		influence.1.2		influence.1.3		influence.1.4		influence.1.5		influence.2.1		influence.2.2		influence.2.3		influence.2.4		influence.2.5		influence.3.1		influence.3.2		influence.3.3		influence.3.4		influence.3.5		influence.4.1		influence.4.2		influence.4.3		influence.4.4		influence.4.5		influence.5.1		influence.5.2		influence.5.3		influence.5.4		influence.5.5		
0.000000000000000000e+00 1.570006331615113881e-01 1.829160196889269008e+00 2.938516911244902317e-16 1.179339326403084275e-05 1.397909559285837044e+00 0.000000000000000000e+00 1.353016818272573918e+00 1.997594056473131619e-06 1.190716628050438129e-03 2.654633340459622737e+00 6.214790917642072365e-01 0.000000000000000000e+00 2.972870124261791194e-07 1.226604447260972027e-03 3.167701526878430188e-04 1.499361893280370516e-03 2.917759034915140028e-03 0.000000000000000000e+00 9.476256855341452123e+00 9.873290939645493119e-10 1.908077048130841665e-07 2.707435184127874851e-17 9.864068558813947618e+00 0.000000000000000000e+00
0.000000000000000000e+00 1.172235662011762852e-01 1.730484730728976350e+00 7.303454612422579751e-16 6.827151635158633852e-07 1.322900405735544460e+00 0.000000000000000000e+00 1.153549314419692884e+00 2.390586034922634007e-06 1.929026849707104726e-03 2.539602550495064115e+00 6.134466176014938821e-01 0.000000000000000000e+00 4.139551044832177712e-09 9.037790199608581806e-03 2.171519941364811524e-04 1.483559137121766161e-03 1.203161024683116346e-03 0.000000000000000000e+00 9.459444405888255858e+00 5.311979845544513688e-10 1.849703349236415338e-07 2.431006886856817745e-16 9.612485920497224612e+00 0.000000000000000000e+00
0.000000000000000000e+00 1.139107101447797837e-01 1.433337751935392257e+00 4.171440307878779590e-16 1.848335445353790720e-05 1.055921334658100674e+00 0.000000000000000000e+00 1.160635135274241225e+00 9.592575386746663921e-07 5.543100066310427225e-03 3.293588941519347557e+00 8.806989613867785005e-01 0.000000000000000000e+00 2.694303590853016522e-09 5.690619584621433788e-03 2.150969715550789978e-04 2.315171749846474392e-03 1.786385847913168857e-03 0.000000000000000000e+00 9.668591098487366864e+00 4.728453248992399245e-10 1.729360518166613176e-07 1.637698851934892762e-15 8.260254760657064210e+00 0.000000000000000000e+00
0.000000000000000000e+00 8.659707025916162093e-02 1.863640268424838098e+00 8.344025987797149461e-16 2.381951709936646250e-07 1.021346067345725750e+00 0.000000000000000000e+00 9.919639632547875285e-01 3.277344521262942935e-07 2.366254781991376788e-02 3.125227954993099022e+00 6.922384953482332293e-01 0.000000000000000000e+00 3.892110593276682288e-10 1.574239395467643202e-02 3.284239734723691712e-04 1.942506451225266663e-03 3.972829845448456565e-04 0.000000000000000000e+00 9.759871829621786787e+00 2.853797592249067096e-10 7.087481509137268156e-08 5.044302765372965783e-16 9.092295421791295240e+00 0.000000000000000000e+00
0.000000000000000000e+00 2.278038986850116632e-01 1.613995198065863779e+00 3.128291382388258784e-16 1.265404842118133545e-06 1.663291467853946104e+00 0.000000000000000000e+00 1.531601937856517326e+00 2.583544588407953492e-07 2.767316312183881744e-02 2.793143731023021825e+00 5.249088438461408934e-01 0.000000000000000000e+00 4.475385197263554170e-11 1.375105612759933843e-02 1.869313331135059257e-04 2.708986686815384546e-03 4.161198105386794736e-04 0.000000000000000000e+00 9.545270512777692673e+00 7.278958430717885749e-10 1.825110657007227855e-07 5.687166187340801136e-16 8.763732170078398553e+00 0.000000000000000000e+00
0.000000000000000000e+00 4.631963458261752487e-01 1.655942351076680197e+00 2.419043305503916857e-17 4.768962598777836553e-07 1.692129030125827160e+00 0.000000000000000000e+00 1.781898481868981143e+00 1.196681082409846434e-08 1.910038288006760934e-04 3.004593713798909604e+00 5.381501580345254832e-01 0.000000000000000000e+00 1.820652144483258054e-10 1.990406892830475297e-02 3.566569748948871031e-04 2.568342695101490190e-03 9.595987783817806717e-04 0.000000000000000000e+00 9.954128908722129410e+00 1.118720756542643987e-10 1.756638594493044664e-07 1.830095277284136457e-15 8.957111057253445807e+00 0.000000000000000000e+00
0.000000000000000000e+00 1.357265995268925052e-01 1.885095553711922278e+00 1.037916734025226848e-17 9.969092157668360886e-07 9.081698889991030033e-01 0.000000000000000000e+00 2.483647812100262808e-01 3.299871188129366435e-09 3.498433932185110473e-04 2.759057517557570893e+00 5.495152724377888598e-01 0.000000000000000000e+00 7.476751990490385990e-11 9.391969399765841969e-03 7.745975834946465044e-05 6.829168559977981346e-04 5.819811181092103157e-04 0.000000000000000000e+00 9.435263556751168679e+00 5.287294101140177239e-11 2.313411720464623201e-07 1.636664768200896094e-16 9.537307241043059491e+00 0.000000000000000000e+00
0.000000000000000000e+00 3.261334267545969445e-01 2.167847352073947853e+00 5.460336890712902488e-18 2.512412873886622607e-07 9.278395036557421927e-01 0.000000000000000000e+00 1.178489131306618587e+00 1.965365754710444470e-07 4.132095898885918651e-05 2.921400383824511504e+00 6.359945263965618434e-01 0.000000000000000000e+00 2.539488164383508473e-10 7.960561728303434600e-03 3.015259152533498045e-04 1.066052201805213224e-03 7.393408481312537103e-04 0.000000000000000000e+00 9.555532018976911957e+00 9.278511574510236369e-11 1.783231158208550449e-07 3.600329150531305931e-16 9.725487747199476729e+00 0.000000000000000000e+00
0.000000000000000000e+00 2.327699028908015721e-01 2.003777264011680437e+00 4.520570592137532586e-18 2.700001365009777684e-07 1.943683801820121904e+00 0.000000000000000000e+00 1.245797048607957036e+00 6.907345884783758183e-08 1.379714446768196966e-04 2.901072808771854916e+00 5.986061330403360525e-01 0.000000000000000000e+00 1.549655931175176704e-10 1.227625603788564052e-03 2.820799068168606096e-04 6.158947998857827949e-04 7.523955518462030609e-04 0.000000000000000000e+00 9.474686009031000111e+00 7.826854798555121639e-10 3.735596695081307058e-07 1.046461554131200456e-17 9.285273193324897534e+00 0.000000000000000000e+00
0.000000000000000000e+00 1.825937776290242620e-01 1.621586066997238840e+00 1.014653725702606805e-17 8.900188609579289017e-07 1.464061256878351536e+00 0.000000000000000000e+00 5.800245275457234229e-01 3.493027669651175583e-08 2.899768397636236597e-04 3.341499937364491579e+00 5.082628866468038575e-01 0.000000000000000000e+00 1.565848687976525227e-10 7.111407784323928866e-03 3.319446949818691782e-04 4.464454816658976091e-04 9.465396851556959982e-04 0.000000000000000000e+00 9.842406189248901427e+00 6.108265612459472377e-10 7.391369145823505720e-08 5.600951004166651339e-18 9.474698889000613633e+00 0.000000000000000000e+00
0.000000000000000000e+00 2.067544381746857229e-01 1.804478119442455508e+00 1.293553440343730124e-16 1.453247773163764173e-06 8.489532936198094237e-01 0.000000000000000000e+00 1.045647340833221195e+00 3.200297295214057393e-08 1.106461008461948363e-03 3.343050574531930774e+00 4.732166066822223183e-01 0.000000000000000000e+00 2.699418400238139268e-12 6.783391325654495284e-03 2.985048268872039995e-04 3.349582415829068373e-04 1.477802714850098018e-03 0.000000000000000000e+00 8.979904017784418713e+00 1.632746184399576100e-09 8.039779880612654801e-08 1.642320212309362104e-17 9.261161787403739964e+00 0.000000000000000000e+00
0.000000000000000000e+00 4.957101742996373184e-01 1.857888551116561704e+00 7.930477584943124783e-16 3.302148841396277314e-06 1.079833701646010669e+00 0.000000000000000000e+00 5.201593669825916866e-01 7.303055235534668309e-08 2.123849954300843345e-03 3.417066830553719292e+00 9.941008304537105045e-02 0.000000000000000000e+00 6.479251809757702317e-13 4.042747940244969737e-03 3.823858802154718049e-04 1.053436687583361411e-04 7.530024647164020903e-04 0.000000000000000000e+00 9.361495567906015225e+00 5.938662424577191378e-09 2.070613150500908235e-09 2.289079912794326448e-17 9.422547725383715544e+00 0.000000000000000000e+00
0.000000000000000000e+00 5.442390168810594675e-01 1.633969125601237193e+00 1.684396414245475815e-15 8.682096226128669522e-07 1.498014880460107445e+00 0.000000000000000000e+00 4.117632273500122508e-01 7.144373891019945345e-08 2.536170698851839683e-02 2.777321997978887680e+00 3.779471290514341830e-01 0.000000000000000000e+00 1.005715835700124155e-12 3.896628812226779395e-03 2.302221745187729197e-04 3.885989575695014296e-05 1.276240114403059392e-03 0.000000000000000000e+00 9.526778245825813229e+00 4.083773859240657382e-09 1.725485333670677335e-09 3.909260429830782898e-18 8.297734118608600440e+00 0.000000000000000000e+00
0.000000000000000000e+00 4.683259545192109408e-01 1.641029711353288345e+00 1.114720129678125693e-15 8.790068368285235749e-07 1.494914635840849160e+00 0.000000000000000000e+00 5.011283307009203325e-01 1.220207990567141134e-08 1.294654780093311940e-02 3.070399240055025292e+00 2.937904064418542793e-01 0.000000000000000000e+00 2.282793297899293345e-12 3.634685853596893168e-03 8.121140411573216208e-05 2.176765911627551558e-05 1.900164694679007220e-03 0.000000000000000000e+00 9.016840848234521033e+00 2.571428755919955140e-09 4.558211546416778612e-08 3.224501590796031767e-18 9.510651656623128503e+00 0.000000000000000000e+00
0.000000000000000000e+00 4.253898318299164649e-01 1.792376929810329145e+00 7.620681541202465540e-16 1.283391452690640998e-06 1.679383083726693204e+00 0.000000000000000000e+00 1.016279749389168430e+00 2.088452270868814825e-09 8.131056667008513747e-03 3.636810531685982006e+00 3.928359806433383006e-01 0.000000000000000000e+00 1.138279357717255257e-11 5.471384396977703457e-02 1.286942840442825826e-05 3.215109859671739026e-04 3.470691274096013388e-03 0.000000000000000000e+00 9.664571503344038916e+00 2.346216415121384665e-09 5.002694790888956132e-08 3.312921222010126872e-18 9.685738296853511287e+00 0.000000000000000000e+00
0.000000000000000000e+00 2.961916438994413592e-01 1.796548312840915873e+00 1.628357749351974736e-15 4.963020730640431641e-06 1.602587494750532304e+00 0.000000000000000000e+00 1.643458439189768860e+00 1.362514663927964083e-09 7.688056946296558010e-03 3.051564419865984146e+00 4.048944984371147804e-01 0.000000000000000000e+00 1.066309540832112863e-11 5.135428045821978371e-02 1.951323376469354368e-05 5.227260063556123972e-03 5.006504912434387583e-02 0.000000000000000000e+00 9.727474245636551942e+00 1.712293534037996618e-10 6.607962011688687213e-08 2.822379646999205797e-18 8.770591448917349098e+00 0.000000000000000000e+00
0.000000000000000000e+00 4.420502555223126406e-01 1.450897694982861363e+00 2.741883431693553401e-14 1.714081544294815277e-05 1.072725862228478766e+00 0.000000000000000000e+00 1.332392338866206005e+00 3.670125583550251413e-10 2.248910427033891119e-03 2.852736292028636989e+00 2.872232452761709909e-01 0.000000000000000000e+00 1.541140323649320588e-11 7.249812864297935922e-02 3.851186483112738006e-04 2.394423677449204497e-03 5.453081816022248979e-02 0.000000000000000000e+00 9.791230605981503743e+00 4.320749347836700000e-11 7.038909817937527454e-08 2.288142093497821035e-18 9.656363182444183124e+00 0.000000000000000000e+00
0.000000000000000000e+00 4.611050204820299481e-01 1.404754725910480673e+00 5.439187492912618583e-14 5.847349974222371182e-05 9.817000185778235188e-01 0.000000000000000000e+00 1.054833363275990754e+00 6.803176889938997368e-11 1.339163966952774563e-03 2.989059003463702791e+00 3.201256990149279336e-01 0.000000000000000000e+00 6.104683143680192289e-12 7.921012823709834560e-02 2.889058995266934743e-03 1.205114195573696095e-03 5.902598124045091432e-02 0.000000000000000000e+00 9.979618302758819226e+00 5.033613040482027972e-10 4.006855267815479631e-08 6.343504448642729926e-17 9.764678488025751335e+00 0.000000000000000000e+00
0.000000000000000000e+00 1.866775330505816843e-01 1.703763177873225620e+00 1.219880480850085669e-14 2.495662518332762264e-06 8.239598681648722112e-01 0.000000000000000000e+00 1.098745266067904236e+00 2.264549305692639203e-11 6.302809373381406885e-04 3.223773356453492056e+00 4.105754449356325830e-01 0.000000000000000000e+00 5.180520592241607438e-12 1.716243712250821452e-01 1.073573319393469764e-03 4.893026869038377230e-05 2.061583836092982791e-01 0.000000000000000000e+00 9.972688084367009154e+00 1.315044163426793759e-09 6.550604072730581019e-08 6.599397633890177666e-17 9.363779911329944028e+00 0.000000000000000000e+00
0.000000000000000000e+00 1.269402794801110235e-01 2.113729658217980756e+00 8.234119378458434731e-15 2.922485031241617406e-06 1.076346559642197276e+00 0.000000000000000000e+00 1.122201160650095009e+00 3.103959938730606531e-11 1.274877251879596714e-04 2.777051061538317267e+00 7.679871658434854753e-01 0.000000000000000000e+00 1.454553530144674571e-12 9.842194379888534114e-03 1.196267641318922220e-03 1.055775501601265983e-04 2.668635544541897442e-01 0.000000000000000000e+00 9.723073852266884032e+00 2.906127493718792647e-09 7.040130633883944734e-07 4.610482247344310280e-17 7.859448219772815492e+00 0.000000000000000000e+00
0.000000000000000000e+00 8.120871161066423038e-02 2.014512888095377541e+00 2.899786382884614143e-13 1.166193479721133389e-05 8.134899242511755002e-01 0.000000000000000000e+00 1.680490227587107199e+00 3.144374697460554375e-11 3.315771090690267054e-04 2.611616688787439244e+00 5.646080593801647840e-01 0.000000000000000000e+00 9.469829925231812728e-13 3.258921797520974328e-05 7.934217057496793920e-04 4.720507060637113176e-05 2.802460978161222527e-01 0.000000000000000000e+00 9.898444164048980198e+00 1.378446890986291008e-09 4.908569075127815630e-07 6.244976563890387254e-17 8.221611277098970660e+00 0.000000000000000000e+00
0.000000000000000000e+00 3.094216293146738184e-01 1.405297223246072535e+00 2.206343554570250530e-12 2.686104722775819474e-06 1.396308499947382487e+00 0.000000000000000000e+00 1.044007275143496116e+00 1.672961234135490486e-10 4.326159119771263620e-05 2.761176802236784855e+00 5.049722518957385775e-01 0.000000000000000000e+00 2.108534137600347417e-12 3.025002489122628044e-05 9.164689785630253513e-04 1.675441746622116353e-04 2.136788321162035043e-01 0.000000000000000000e+00 9.979265801578545592e+00 1.547292182552430732e-09 1.354934529639402290e-07 3.933568334129260330e-17 9.501588437137336030e+00 0.000000000000000000e+00
0.000000000000000000e+00 2.907333548191873285e-01 1.381412749667640272e+00 5.367533439187077002e-11 2.506397639400412653e-06 1.090903281914872514e+00 0.000000000000000000e+00 1.097116464538786307e+00 1.517867576957319282e-11 6.607011918409736102e-05 2.716394687996632751e+00 2.024356469486582322e-01 0.000000000000000000e+00 5.513454684799147034e-12 3.811726648083704522e-05 1.236280025506637033e-04 2.268013170205691648e-04 3.055861030343369131e-02 0.000000000000000000e+00 9.838707626651739702e+00 2.174245840678349821e-09 1.741334171516067137e-07 6.450565547948102802e-17 9.398730389893863446e+00 0.000000000000000000e+00
0.000000000000000000e+00 5.934908400601478506e-01 1.699451927865757161e+00 7.311534240277859167e-11 1.625785627047048677e-06 4.347940653437636360e-01 0.000000000000000000e+00 9.329248304998059016e-01 1.242332386341676515e-12 4.748838024023586686e-05 2.457738784367214713e+00 2.029923427616953449e-02 0.000000000000000000e+00 1.854705512136007446e-11 2.799784645805152630e-06 4.752121318940570128e-04 1.557430766281305337e-04 3.389646243527198732e-02 0.000000000000000000e+00 9.687437118050800322e+00 1.874770566961980248e-09 3.002279767466769063e-07 2.489328102241785374e-17 9.233137084369040792e+00 0.000000000000000000e+00
0.000000000000000000e+00 6.447970168516097278e-01 1.738336381467386671e+00 2.018631515883285186e-10 4.508228215157232033e-06 1.096551332270334411e+00 0.000000000000000000e+00 9.209141647494240024e-01 1.998359404539652056e-12 4.040094333184511219e-05 2.609918080360992487e+00 4.291106692055312449e-02 0.000000000000000000e+00 2.056013300278948615e-11 3.080240834383283534e-06 3.271017260226098135e-04 2.310880135780686139e-03 3.758955488804108236e-02 0.000000000000000000e+00 9.674887863717593461e+00 2.117906781828031007e-09 8.026678087285598680e-08 2.532123123350722139e-17 9.856407297943782453e+00 0.000000000000000000e+00
0.000000000000000000e+00 4.571515030466873353e-01 1.708204410569283294e+00 3.520779195875875750e-11 9.903278065224983449e-07 1.000769842116071340e+00 0.000000000000000000e+00 1.326891032573301210e+00 3.656560564477845878e-11 3.176309794372191334e-05 3.023812670456018648e+00 4.555821942219069887e-01 0.000000000000000000e+00 5.905841069408806683e-11 1.297355998707020385e-04 2.337549348033155644e-04 3.762121520054668815e-03 1.853465529465537012e-02 0.000000000000000000e+00 9.003621631902667843e+00 1.349191712814970007e-09 1.177042311891174351e-06 2.969537326446026826e-18 9.776213862758364570e+00 0.000000000000000000e+00
0.000000000000000000e+00 4.699939923416658338e-01 1.743938663278409962e+00 1.090256970204958341e-11 6.920300764019398392e-07 6.878696560687718176e-01 0.000000000000000000e+00 9.298032240179614494e-01 2.017874712198451447e-11 1.881577467272635568e-06 2.891538460370949526e+00 2.370917983588294864e-01 0.000000000000000000e+00 5.717354528567570463e-12 1.976579177161862013e-04 7.179402744996014624e-04 1.992443074600913112e-03 1.657515459636875249e-03 0.000000000000000000e+00 9.459682192212294893e+00 1.536772860329881055e-09 1.110167418856744761e-06 1.653071780076192158e-18 9.895120251095383068e+00 0.000000000000000000e+00
0.000000000000000000e+00 4.004168347278877493e-01 1.624895223946361655e+00 2.531516563009150403e-12 2.614955594211539295e-06 1.384147840384566841e+00 0.000000000000000000e+00 1.479805099586685602e+00 9.634135095302261468e-11 1.950470903314077926e-06 3.145112659010764311e+00 2.254261166564623942e-01 0.000000000000000000e+00 3.977316579971415159e-12 6.035002935397472835e-04 1.326757345452747702e-04 3.463628753562863864e-03 3.924249637083418452e-03 0.000000000000000000e+00 9.967605496831913214e+00 2.495942641841619344e-10 1.382870115178180409e-06 2.149469168692140772e-18 9.418619197996433101e+00 0.000000000000000000e+00
0.000000000000000000e+00 4.217257367072092533e-01 1.909061390069839881e+00 3.528253602833361477e-12 8.388653048749029306e-06 1.365655475836640376e+00 0.000000000000000000e+00 5.136092000274565805e-01 6.212537771947123735e-11 1.470323904782629459e-06 3.099615738277428090e+00 3.652695320526079814e-01 0.000000000000000000e+00 1.061811632492169505e-10 4.988859269744881815e-04 3.024832950353054150e-04 7.825176199483469333e-04 1.074426611442818512e-04 0.000000000000000000e+00 9.987913412106953714e+00 1.475150682229906721e-10 1.675093110165263651e-07 9.409659470571003346e-19 9.700244458327608399e+00 0.000000000000000000e+00
0.000000000000000000e+00 2.233463865226768541e-01 2.066531125284558179e+00 1.205699825214122954e-12 8.569509956942871314e-06 8.693409071073630034e-01 0.000000000000000000e+00 9.858611523357352358e-01 5.742400218852954272e-13 1.163491457307632657e-05 2.980028945877897240e+00 7.529792745822836419e-01 0.000000000000000000e+00 1.426713016975807765e-09 1.830515995091593550e-03 9.339616210198865278e-04 1.360064597331954103e-02 1.918577701150016117e-04 0.000000000000000000e+00 9.911642409763947725e+00 1.636901832742880388e-10 1.675739168325923874e-07 4.600814137508888650e-19 9.971962828908123910e+00 0.000000000000000000e+00
0.000000000000000000e+00 1.454061306015474453e-01 1.772818253246908560e+00 3.586274558095629808e-13 8.640089515552289046e-06 9.417543622261088654e-01 0.000000000000000000e+00 7.197598671802150072e-01 7.969625424288662260e-12 2.047702797635253727e-06 2.456736836960086823e+00 4.966397603713774700e-01 0.000000000000000000e+00 3.590459942065666205e-09 2.567077893636492483e-02 1.250361165330163803e-03 9.287578487334764016e-03 1.839644672818005608e-03 0.000000000000000000e+00 9.793466565977235305e+00 5.930558719893641248e-10 3.121531948193789014e-07 4.216780931920801408e-19 9.976557034434724969e+00 0.000000000000000000e+00
0.000000000000000000e+00 2.735928496466225046e-01 1.469332518923256448e+00 1.925461255329920224e-13 5.940316670263452552e-05 8.382104915906269937e-01 0.000000000000000000e+00 8.257729961587835232e-01 6.184066351658692449e-13 1.913610557742920637e-07 3.228992118087759877e+00 4.633699744659623976e-01 0.000000000000000000e+00 1.860395405589709477e-09 8.714654310037145760e-03 2.094945462270007071e-04 5.258770804907630415e-04 3.128568665947558357e-03 0.000000000000000000e+00 9.198118927789026955e+00 9.129003834757396853e-10 1.750081490359571432e-07 1.208571015408760904e-18 9.835254579884905368e+00 0.000000000000000000e+00
0.000000000000000000e+00 2.778100778714244767e-01 1.315529627470118035e+00 1.118265085961475527e-14 6.680494019530526973e-05 1.841799288906453169e+00 0.000000000000000000e+00 1.089059305236736330e+00 2.357793863465462453e-13 1.369060782027318966e-07 3.162608965279374296e+00 5.321033493971769612e-01 0.000000000000000000e+00 3.709891658340775210e-09 9.453265316838379076e-03 2.522174973501457688e-03 1.152611868531528436e-04 3.170704798522833243e-03 0.000000000000000000e+00 8.786366179638026352e+00 1.155272920706728084e-09 9.727238219055014162e-08 7.103897556030020485e-19 9.897018258717498185e+00 0.000000000000000000e+00
0.000000000000000000e+00 1.237774135677521120e-01 1.433420767776985016e+00 1.704518259773707414e-15 2.370520353977899575e-06 1.315634755406806855e+00 0.000000000000000000e+00 1.170962193901269321e+00 1.498995391830940149e-14 2.147118468372239759e-08 2.838007654295539695e+00 4.857377504340597008e-01 0.000000000000000000e+00 7.456279338408698866e-10 4.140790313956926524e-03 2.656689739189220089e-03 1.031999954395759956e-04 3.783157754655585518e-03 0.000000000000000000e+00 9.073692159444259886e+00 1.009234009325884936e-09 4.507165864042963487e-07 6.711718215674407356e-18 9.726925864659875742e+00 0.000000000000000000e+00
0.000000000000000000e+00 2.142658621509982986e-01 2.228996345093437359e+00 5.444772067929820670e-16 1.479662235615274261e-06 1.497318336214483514e+00 0.000000000000000000e+00 1.129250957944881506e+00 1.861653615196665003e-14 1.558356761441608081e-08 2.643115340766282184e+00 7.461935491783466823e-01 0.000000000000000000e+00 6.685851707301953970e-10 5.647943888381356213e-03 6.955449548315619955e-04 3.344854437223088216e-05 2.127949402079879718e-04 0.000000000000000000e+00 9.659252510167108952e+00 1.801176937692507091e-09 2.172955665557572456e-07 7.153549500437006810e-18 9.885989323350113267e+00 0.000000000000000000e+00
0.000000000000000000e+00 2.129828571918123692e-01 1.640831169810427426e+00 7.115643315305852405e-15 6.272012485993892916e-06 1.552612216608302287e+00 0.000000000000000000e+00 8.591251586612161928e-01 1.888967939626970695e-14 9.680210854056903877e-09 2.143654432239173957e+00 5.780600010544812983e-01 0.000000000000000000e+00 1.237332666776591934e-10 6.373789864523238952e-03 7.445863014436965993e-04 2.150320334109944204e-05 3.387316733469816266e-04 0.000000000000000000e+00 9.505307532575201890e+00 2.690073485985858681e-10 2.449868049517435033e-07 8.343434355332994867e-18 9.803700596800807077e+00 0.000000000000000000e+00
0.000000000000000000e+00 9.187893733912648464e-02 1.714738899901768310e+00 1.115896772877556913e-14 7.166303218661575005e-06 1.267287161411115193e+00 0.000000000000000000e+00 1.363142923047667487e+00 2.450261753866103851e-13 2.249559478818928355e-09 2.291743465891103337e+00 7.173242290874636273e-01 0.000000000000000000e+00 3.023211104023085874e-11 4.283934026503104057e-03 1.127813672364957193e-03 6.127600508503414697e-06 1.855853254451597461e-04 0.000000000000000000e+00 9.536768593641747671e+00 4.261084090231610007e-10 4.748181331719911680e-07 1.721253235430311410e-18 9.912955023810498645e+00 0.000000000000000000e+00
0.000000000000000000e+00 4.219779274916274359e-02 1.473992283346570176e+00 2.729794395612441361e-14 5.252653541245967828e-06 1.530170413787987016e+00 0.000000000000000000e+00 1.166270575959891254e+00 7.517061660511943525e-14 6.873396364245822940e-10 2.443375631780351220e+00 8.236327673287434648e-01 0.000000000000000000e+00 3.622207785643533698e-11 4.819245182991814189e-03 2.425598638739447088e-02 1.727914344659106354e-06 1.434987571271010797e-05 0.000000000000000000e+00 9.489076646058871134e+00 1.003264491658505247e-09 4.235090914626637390e-07 1.383732150737696673e-18 9.578951757151431323e+00 0.000000000000000000e+00
0.000000000000000000e+00 6.794504336736099936e-02 2.266631802976718735e+00 3.666929527867887625e-14 1.975841417208249397e-05 1.411556277773131196e+00 0.000000000000000000e+00 1.094574831166131190e+00 9.822859736094864154e-14 1.932876605970434876e-10 2.754428017914555937e+00 6.762304580880540428e-01 0.000000000000000000e+00 4.216106468991627774e-11 1.078951200529806344e-02 1.033214622099774480e-02 9.376743320934470424e-06 6.866790425485915215e-06 0.000000000000000000e+00 8.821053620466152267e+00 1.763180711416371193e-09 5.125361313321055149e-08 5.099181806170925346e-18 9.590878637474077095e+00 0.000000000000000000e+00
0.000000000000000000e+00 2.390967522862384731e-01 1.572884044696738925e+00 1.143388128285060341e-15 1.470343074140951719e-04 1.391096633861282461e+00 0.000000000000000000e+00 6.637590137166222704e-01 3.369080089951533386e-13 3.895870189214902592e-11 2.275342768357420997e+00 8.123805822514019725e-01 0.000000000000000000e+00 2.026033974413320504e-10 4.849256214653343633e-04 4.472721710299688673e-03 1.206013643992365607e-05 7.800027507041283335e-06 0.000000000000000000e+00 9.333462043623979909e+00 2.775501108149811171e-09 3.383363664487129614e-08 1.138978016741673881e-17 9.832045257426853979e+00 0.000000000000000000e+00
0.000000000000000000e+00 2.038146275820794384e-01 1.668661618632539589e+00 8.155624346573319759e-16 1.256406447848781827e-04 1.004894866639506557e+00 0.000000000000000000e+00 1.388151573252242921e+00 4.098750467098178626e-13 6.710205706717681413e-10 1.917307324917208344e+00 8.536848261451733810e-01 0.000000000000000000e+00 3.231996339186225542e-10 1.475842578827426524e-03 6.013652692058997322e-03 6.406906369007082187e-06 4.615264070715841086e-06 0.000000000000000000e+00 8.919369500996776168e+00 6.144174366650811169e-09 2.802798302519809772e-08 7.682872154323352770e-18 9.945398853486821622e+00 0.000000000000000000e+00
0.000000000000000000e+00 1.258443369976984805e-01 1.556715886147116201e+00 8.122092399038399037e-16 2.140559269121077740e-04 1.267119830561173499e+00 0.000000000000000000e+00 1.033870533117177803e+00 6.758781794340641085e-15 1.799195537188649347e-10 2.591989460433534287e+00 5.950718642909372802e-01 0.000000000000000000e+00 2.894177476565386214e-10 2.727392595140525067e-02 1.454423694128660800e-02 4.593091934618686289e-07 6.028651023660358830e-07 0.000000000000000000e+00 9.838207110539908484e+00 8.354360395964292301e-09 4.158548362615455773e-09 6.726423599673449938e-16 9.047138004833414016e+00 0.000000000000000000e+00
0.000000000000000000e+00 9.710166178869270026e-02 1.930216948973534574e+00 2.232994724347307295e-16 7.693747921565450816e-04 1.669531333527977335e+00 0.000000000000000000e+00 3.849843455670985404e-01 1.169770333068681873e-14 5.754500820748872524e-09 2.670379129701299536e+00 6.509797561981922609e-01 0.000000000000000000e+00 6.047121736175382576e-10 2.617204526290586517e-02 2.329471051266683579e-02 2.392802976484729409e-07 4.463792887684057529e-07 0.000000000000000000e+00 9.689152022287768062e+00 3.734498546420626194e-08 1.011660422103294280e-09 2.384514991073509586e-15 9.166100287787063650e+00 0.000000000000000000e+00
0.000000000000000000e+00 2.975289238659869495e-01 2.111256106072179506e+00 3.582864027942939354e-16 7.193433010720332553e-03 1.130744474955917012e+00 0.000000000000000000e+00 1.316672593355289633e+00 6.605245869403005598e-15 4.364432247018151914e-09 2.709210157676490205e+00 3.867570588672404885e-01 0.000000000000000000e+00 6.698014229089121673e-10 6.668455494640625550e-03 1.786667635984093977e-02 1.303538432863345281e-06 2.743963959809129311e-07 0.000000000000000000e+00 9.741508738383899413e+00 1.074975612290651943e-07 1.047793614674104727e-09 1.646556096009887100e-15 9.773426286779551830e+00 0.000000000000000000e+00
0.000000000000000000e+00 2.640061114052858482e-01 1.681215986773449744e+00 6.396847438505884498e-16 3.299781942617876444e-03 4.388247401456726315e-01 0.000000000000000000e+00 8.528023024842293909e-01 1.207780098011055311e-12 2.855967475601241889e-08 2.065588705852503093e+00 3.179633354831600811e-01 0.000000000000000000e+00 3.703768367649359183e-10 4.661890956026096267e-02 6.578526311629620885e-03 6.127361779467273704e-07 1.641119309610266065e-07 0.000000000000000000e+00 9.498545583832139982e+00 1.031664547511125321e-07 5.863425607256592812e-10 4.758791629962741772e-16 9.844252717377344197e+00 0.000000000000000000e+00
0.000000000000000000e+00 2.935142544542885812e-01 1.703473193246070050e+00 5.596452463774224344e-16 9.965481845946383627e-05 8.654130405691197181e-01 0.000000000000000000e+00 4.372175627587664426e-01 1.536969843054296296e-13 4.388933632718115803e-08 2.244339081899000554e+00 5.395859879493993816e-01 0.000000000000000000e+00 1.305218722616288269e-10 2.884599863008369819e-02 4.183966187581354863e-03 5.120590374748702506e-05 5.734861438675969155e-07 0.000000000000000000e+00 9.103759120279702799e+00 1.074735734801367215e-07 8.315323154811279185e-11 2.055417966697281915e-16 9.925916014694006861e+00 0.000000000000000000e+00
