word.concentration.1	word.concentration.2	word.concentration.3	word.concentration.4	word.concentration.5	
9.974006938177572223e+00 9.967153037906602009e+00 9.953947747838428839e+00 5.966069119873393944e+00 5.213655963811111071e+00
9.977293017225036920e+00 9.972554588961010325e+00 9.993836083215791533e+00 9.703161797156557355e+00 5.845252535722228693e+00
9.937013948689900289e+00 9.878959623194505824e+00 9.944511513145464221e+00 9.650347113496144047e+00 8.184960735454323455e+00
9.958042364593520546e+00 9.971676062289349218e+00 9.901053244656008445e+00 7.663868463734224257e+00 7.892517824083286726e+00
9.926026595004337594e+00 9.913657166305625879e+00 9.924866035126003183e+00 7.671898473337879665e+00 6.903752412743754618e+00
9.957303626042785183e+00 9.891463726811595691e+00 9.967763226087560824e+00 7.882423321543789996e+00 7.877419375366671694e+00
9.987824486516437617e+00 9.857776789739125078e+00 9.923060995196770762e+00 6.831541283565223388e+00 9.643427245251269042e+00
9.984805770287847437e+00 9.812921791581389996e+00 9.872864510987595210e+00 9.408858430845253196e+00 9.732350016133958448e+00
9.973927985003335550e+00 9.816890748923388088e+00 9.996183716862741875e+00 8.954598109993231247e+00 9.902035499077696201e+00
9.980284090596265756e+00 9.989106733822900708e+00 9.982219371360660176e+00 9.453390167214863027e+00 8.424324736813707304e+00
9.987532630703556791e+00 9.907367964371019298e+00 9.994683851290995236e+00 8.465068698178498607e+00 7.094363514746414801e+00
9.981819649046901333e+00 9.919425696136421777e+00 9.873255115075522781e+00 7.087804528714858776e+00 8.958691443579464675e+00
9.967538996991045508e+00 9.903674611612954592e+00 9.964056016949781380e+00 7.024513394152216428e+00 8.166106337385611980e+00
9.963687386810125446e+00 9.929051396928702644e+00 9.917710822942552795e+00 7.424129347642187682e+00 8.327075634824183226e+00
9.980704717158154438e+00 9.972212844815748767e+00 9.846452856738675763e+00 9.180837002700826588e+00 8.906869919061673357e+00
9.978650451849675918e+00 9.771200934066611055e+00 9.996993992516113536e+00 8.224158246113889348e+00 5.264522349070474228e+00
9.958126581583815806e+00 9.862114042186895801e+00 9.982601409113796009e+00 8.462060688889547322e+00 9.717359029627049338e+00
9.965410116258237139e+00 9.893094791499175145e+00 9.904684683216018470e+00 6.409015810174227390e+00 9.160769570635043380e+00
9.987990084818825665e+00 9.875383699998339537e+00 9.910264476928434263e+00 9.645447834753642979e+00 7.551364394827235316e+00
9.988003483849634989e+00 9.987342934423264040e+00 9.942429240205457930e+00 8.435983517700691436e+00 5.561797140941649786e+00
9.969737569776452091e+00 9.984368137919284791e+00 9.998345969737266969e+00 8.593996743667249305e+00 7.985229420744555107e+00
9.970766237193547710e+00 9.784539347787221786e+00 9.994223590574062399e+00 9.824780453143162617e+00 7.816701986117457146e+00
9.954720663826103433e+00 9.781852640475904082e+00 9.739077084794816486e+00 8.892261728703763524e+00 8.357977227717334756e+00
9.967913784632793650e+00 9.987257565651010083e+00 9.774401655490814633e+00 8.624052076503916808e+00 6.345908455097273304e+00
9.980913888636560927e+00 9.853518993084954047e+00 9.909925368914949573e+00 8.355199189686178585e+00 9.444725041177180813e+00
9.991744825140186137e+00 9.873959770490246868e+00 9.920890966457081461e+00 9.273983963945191533e+00 6.091946699695581557e+00
9.961917242377730020e+00 9.832524884171501611e+00 9.971408524255689798e+00 9.914213144105913145e+00 8.753936275182441662e+00
9.964979763892248599e+00 9.837763515616966714e+00 9.971585900691312787e+00 9.806176426898362664e+00 8.134941011416584544e+00
9.952925884330170447e+00 9.978177744973063312e+00 9.933218943597662332e+00 7.642426686147246073e+00 6.668863194759045321e+00
9.995080190407245269e+00 9.970724932237326144e+00 9.990628697666410929e+00 8.963902709833304172e+00 8.479239397529644506e+00
9.976179441220013544e+00 9.965539713583359216e+00 9.902017800047872242e+00 9.969415722856345141e+00 9.890461618565616675e+00
9.973216542202827384e+00 9.982310307577813902e+00 9.890691918017799011e+00 9.806095302029554261e+00 7.421712098518431056e+00
9.962316623804047921e+00 9.846260239818725779e+00 9.880817540952087086e+00 9.755861710445575596e+00 6.136303635265648815e+00
9.962060310176545030e+00 9.932982520964912965e+00 9.854455923717409860e+00 7.369784311050541881e+00 6.695651160199767915e+00
9.972812423354902478e+00 9.836342879008123319e+00 9.944704510190730318e+00 8.042707988982268574e+00 8.429714102831075806e+00
9.994306092717817336e+00 9.951786733168505705e+00 9.907091300819672597e+00 8.761393977087712059e+00 9.914450106336023083e+00
9.956602560826494752e+00 9.942109778713183132e+00 9.903128857464166046e+00 9.704195991991161563e+00 8.746363596396568241e+00
9.943035296885611274e+00 9.902430773090243221e+00 9.969365925394614081e+00 7.719815861292647519e+00 9.833302019743795697e+00
9.982933813453408689e+00 9.987526698946911807e+00 9.976187826289427463e+00 9.143206179619690843e+00 9.841079345962722158e+00
9.977729997643116633e+00 9.964784484554865429e+00 9.934109979379822875e+00 9.464323150746992042e+00 8.383840467048708334e+00
9.985719040583180828e+00 9.958751919842182332e+00 9.935553597264952685e+00 8.552541203918885060e+00 9.514311971719896732e+00
9.993671991445113534e+00 9.997802746153581666e+00 9.931651881584146579e+00 9.407357632848402318e+00 9.368593667845452444e+00
9.990662496868912612e+00 9.958854015753667355e+00 9.954227058125185934e+00 9.517443355884482870e+00 8.201352221455998404e+00
9.992491956440716194e+00 9.769326888920101482e+00 9.956492314940264876e+00 9.824516961568368956e+00 8.244190038003839760e+00
9.988140264528219348e+00 9.957609153103973654e+00 9.978571693924589425e+00 9.250206491326355973e+00 9.836241000331316542e+00
9.861745327121948179e+00 9.812548951811237430e+00 9.985023224663803987e+00 6.921441520929700886e+00 9.386745338114304005e+00
9.936880048918048658e+00 9.825757690761395935e+00 9.951804189533845602e+00 8.854460188728328518e+00 9.027404113653423323e+00
9.975462792175530780e+00 9.991483495029132911e+00 9.975116726578841408e+00 9.657846894226320700e+00 7.012454016256976175e+00
9.989240969010545257e+00 9.858653070771747906e+00 9.980826429324258342e+00 8.812567160004117994e+00 5.424696064771395321e+00
9.997705812617068588e+00 9.956271029764575786e+00 9.949219041629007165e+00 5.898931705496872624e+00 7.830874549939106366e+00
9.977541944294545218e+00 9.723343888580872729e+00 9.996719943336877634e+00 7.353592417663665337e+00 9.210031976873127135e+00
9.982828121051952053e+00 9.997818548035498409e+00 9.987638990164386499e+00 9.064374135905689300e+00 5.471986006612729270e+00
9.992295412329973203e+00 9.964490133641605851e+00 9.992379581357662133e+00 7.037750841104835509e+00 9.308571075244042703e+00
9.965250615850537841e+00 9.930669814421394292e+00 9.945270373893889015e+00 5.019064767124716830e+00 9.504248093946907616e+00
9.971506038561924967e+00 9.868764547912711294e+00 9.931117915388487205e+00 9.412509000958468874e+00 9.875400583270497634e+00
9.947184563355675024e+00 9.867039818118215067e+00 9.956862501689652589e+00 8.918495857522838577e+00 8.400261273424455055e+00
9.966683847434236299e+00 9.979357395728523983e+00 9.942566436093681403e+00 8.772571662627164812e+00 6.439610184813645333e+00
9.946963534785790984e+00 9.891325520658872605e+00 9.970391208527344062e+00 7.664568751140885539e+00 5.965314780912025050e+00
9.964346809095532720e+00 9.983843581342117801e+00 9.973130511732433590e+00 8.255484678490448758e+00 6.138635874705274276e+00
9.960036792397129801e+00 9.976594156993197515e+00 9.958627700908115443e+00 7.088979801643841228e+00 7.459495419995955778e+00
9.985730307339283129e+00 9.972734093154247859e+00 9.954855948206516203e+00 9.122950383270996610e+00 8.667065582419660075e+00
9.982613714415720096e+00 9.836530996066244370e+00 9.958148252384640742e+00 9.043049386871365058e+00 8.802270875765271896e+00
9.987748278517504019e+00 9.861329273791245242e+00 9.840503074602732880e+00 6.696609149283972329e+00 9.761616576670320455e+00
9.985851014133125148e+00 9.713416205444190155e+00 9.996145416961788044e+00 8.775365294034958907e+00 6.925885885068641556e+00
9.959575569051700938e+00 9.740261266364948156e+00 9.995406528861556339e+00 8.261536219268593939e+00 8.388537458029814431e+00
9.962754390961700679e+00 9.871444934785158054e+00 9.996941014360773536e+00 6.926050341746707417e+00 7.159516799662554831e+00
9.983627582533197042e+00 9.965406513707257830e+00 9.993227455121088454e+00 9.764795346134196308e+00 7.941522322055863725e+00
9.991568680208219533e+00 9.982155291779758244e+00 9.990552777003323115e+00 6.566909966852378489e+00 6.470143851450236738e+00
9.960833654951983362e+00 9.897228882201343225e+00 9.984305326869799657e+00 6.529478421717381131e+00 9.363521640205462404e+00
9.993789834213043122e+00 9.840782334036978440e+00 9.992086156150646659e+00 7.391885310236572693e+00 8.651773023731381684e+00
9.928029195894120917e+00 9.666968700058303554e+00 9.878277239499762885e+00 9.717013397287717069e+00 9.869140700190865090e+00
9.955052024309875236e+00 9.598053334620360033e+00 9.901101324638048595e+00 9.000189755945172010e+00 8.085733278318853579e+00
9.879648122084535800e+00 9.748796764815192972e+00 9.934919726282771535e+00 8.845266700070801846e+00 4.142015733927681076e+00
9.984393774909964492e+00 9.962283953012621041e+00 9.780758484185287926e+00 9.969060403686633265e+00 9.704813532230538442e+00
9.982336515502582941e+00 9.985198538773438770e+00 9.857259869857204038e+00 9.953508841749918901e+00 7.280474068409717781e+00
9.971946821163260921e+00 9.990386074708228037e+00 9.958095391113243267e+00 9.427497522824104692e+00 8.032124239870528370e+00
9.986002217113584933e+00 9.984906959482083622e+00 9.937840815305285957e+00 9.935334330692203508e+00 9.275242730206349151e+00
9.981448218222931601e+00 9.991668515536154871e+00 9.959048241718123862e+00 7.305509857927403594e+00 9.187338601111362024e+00
9.992814291961101603e+00 9.959522709270151708e+00 9.967171877902432087e+00 6.717684707421731183e+00 8.539785145325714311e+00
9.982825705280866657e+00 9.987052828476899791e+00 9.949568269988338542e+00 4.335277033898032428e+00 6.577240217259415545e+00
9.994757519133850465e+00 9.941276598274875198e+00 9.999703578463302378e+00 9.188196142799563759e+00 5.103766298359873943e+00
9.996484233996950408e+00 9.981218679432052099e+00 9.986444796094591680e+00 9.670651120170532522e+00 8.928246643687684170e+00
9.991914935347866233e+00 9.950303175804062761e+00 9.979741720775965774e+00 7.270571968712435051e+00 6.976935424659667540e+00
9.998633431423309403e+00 9.865396775365621096e+00 9.987255588648409343e+00 9.908897803106771818e+00 8.210916973271123354e+00
9.999333308585573121e+00 9.847726826414083590e+00 9.975097712121259619e+00 7.390795291049517601e+00 9.488947545348835888e+00
9.999587653152266498e+00 9.957684754872055066e+00 9.968869523776572095e+00 9.635916253605730120e+00 8.488849560611962275e+00
9.998680008658181961e+00 9.901393760986573866e+00 9.958241818515562116e+00 7.512468659767429280e+00 7.118189093976084791e+00
9.970420950982813224e+00 9.825588050810308616e+00 9.939835609178258480e+00 9.971051541050702127e+00 6.993551337776229282e+00
9.941022311527477839e+00 9.989328974377736259e+00 9.957399749791838062e+00 7.964810781274533014e+00 7.453237975283279582e+00
9.992757943164464862e+00 9.893576091336786504e+00 9.887945450882540399e+00 9.085869482348506665e+00 7.404893871714496534e+00
9.997163085260575954e+00 9.910007784398674247e+00 9.756037427565559028e+00 9.919483415752180733e+00 8.074139157594167671e+00
9.918889058914903245e+00 9.688105626115211422e+00 9.969678249476066512e+00 8.915495781614353632e+00 7.483104349736787952e+00
9.974584773815990957e+00 9.690794544027850677e+00 9.978469170979320069e+00 9.159126922001208371e+00 6.808681291285029857e+00
9.943793585147028935e+00 9.983897152751399773e+00 9.977738199574901046e+00 6.376756707901440002e+00 7.316652005568325734e+00
9.956299677000329140e+00 9.918550168248524201e+00 9.984955769627253730e+00 6.342543949327795083e+00 9.069375538216219113e+00
9.963086502778105924e+00 9.867994117390189501e+00 9.987467861184887497e+00 9.032166454690910840e+00 9.548944006011133467e+00
9.956816827145647864e+00 9.881152546281851912e+00 9.991704329502088200e+00 8.803138049073545801e+00 9.042538518757064381e+00
9.915319052420997537e+00 9.912249711207046232e+00 9.816912169313354752e+00 9.411214343065537946e+00 9.873572759232519758e+00
9.937441761207431057e+00 9.942254533351542634e+00 9.868900176575044370e+00 9.695529472592548714e+00 9.907273381331066275e+00
9.915340695343179078e+00 9.936656756034055960e+00 9.931495464202937384e+00 7.247320987843418827e+00 8.542795856469117766e+00
9.931619068532416605e+00 9.973811505681045020e+00 9.945026881100384131e+00 6.672257524846553878e+00 6.372984449526699180e+00
9.936076672372326613e+00 9.962455485630542285e+00 9.946636131138102854e+00 4.493456431542278473e+00 5.963694393297404694e+00
9.992902185179405095e+00 9.844872064205622664e+00 9.970277861196699121e+00 9.535008329538467109e+00 6.564878922922815718e+00
9.996104034119598580e+00 9.838531953150219778e+00 9.890400257325856259e+00 9.038652571416777803e+00 6.399525482096237283e+00
9.997301735210310625e+00 9.952572468726922139e+00 9.862171490709453536e+00 9.303755623260967056e+00 6.964321009379694338e+00
9.912856411359122433e+00 9.966331309960347440e+00 9.890949041297165678e+00 9.040267629036364383e+00 9.424324916649956307e+00
9.949198366074204714e+00 9.951115425246101154e+00 9.965698763750548750e+00 9.328933410231135426e+00 8.315388444673699198e+00
9.956103390608030068e+00 9.954850368837998786e+00 9.979978053006757222e+00 6.374909930438234618e+00 7.842607464212080437e+00
9.971590524074375850e+00 9.851436839762495623e+00 9.894354029357240066e+00 7.628524215479147053e+00 9.440593639917107538e+00
9.985463024462212900e+00 9.851648700092138000e+00 9.981291595528590577e+00 8.560651547839979614e+00 8.659875637052104835e+00
9.984708458744449899e+00 9.796765485762204406e+00 9.918232551703228594e+00 9.230972927298916275e+00 5.922842795409000161e+00
9.960021097568777293e+00 9.919881687783632884e+00 9.979427800728139175e+00 7.174131987527728072e+00 8.180005715548167800e+00
9.997693441296842565e+00 9.956667555872460440e+00 9.992123814679619187e+00 5.784942800786252448e+00 8.386925007741485416e+00
9.932725261347203016e+00 9.940823270970364334e+00 9.987923661415555543e+00 6.461291056355705109e+00 9.370291365235106085e+00
9.974209964374040283e+00 9.994216583218051397e+00 9.977729993926354624e+00 9.619569801079130400e+00 7.375062607251189561e+00
9.979997535247681739e+00 9.947192660602208747e+00 9.991801570526686049e+00 6.551270408424847425e+00 8.954851437739472786e+00
9.978662876113151725e+00 9.938679761566957538e+00 9.984639920406165103e+00 9.897801495159960439e+00 9.066922067370493110e+00
9.977351694087293055e+00 9.861464736937850972e+00 9.902034239642915736e+00 7.614763221657803172e+00 6.224233372513090501e+00
9.932636681141270074e+00 9.984709865971744591e+00 9.989669597040361282e+00 8.207343870562551658e+00 6.308319686597782194e+00
9.983798677894240470e+00 9.954616960463537723e+00 9.979139894124299914e+00 7.152003885411774675e+00 4.481886941030575500e+00
9.941227740451362038e+00 9.992260711302151321e+00 9.998656397493322245e+00 5.869944425738784055e+00 6.246233696965912685e+00
9.961854574940849361e+00 9.922137050019479432e+00 9.997821438720981391e+00 7.732296858274339435e+00 7.876139934643492602e+00
9.959978118944338377e+00 9.883405127643865029e+00 9.998531484331534713e+00 9.320503088902068356e+00 7.525211950760477109e+00
9.960715315788862156e+00 9.915077171479167006e+00 9.990188767836343686e+00 9.945795994322862654e+00 9.107240837070143868e+00
9.988645817029386365e+00 9.948793460827868529e+00 9.999534332856613972e+00 7.864334932683548551e+00 9.222173926548043355e+00
9.976600417422977429e+00 9.975622829081180143e+00 9.996714197574084082e+00 7.054375534886412780e+00 6.521533198470796044e+00
9.988438940004837008e+00 9.928323029464340976e+00 9.936468487613362655e+00 6.344248066075794945e+00 6.948991498215830731e+00
9.987256116812082141e+00 9.992415634772553901e+00 9.959409894628784343e+00 6.520116696265873202e+00 9.329130771697606406e+00
9.985488426921689253e+00 9.988135861465307741e+00 9.964159638645348593e+00 6.779057351091689831e+00 9.262435434584689986e+00
9.972793531194911409e+00 9.957251368992832141e+00 9.994971295225020924e+00 9.153982596758931223e+00 8.738833100739087811e+00
9.958708417989853956e+00 9.981602093428545430e+00 9.988517418918981150e+00 9.260426715994157121e+00 9.273396161975718144e+00
9.992443286527358026e+00 9.914122547050503442e+00 9.980346586711116075e+00 9.320958764565363097e+00 8.165420363613907995e+00
9.987283862447570826e+00 9.869032780306527641e+00 9.966250773270891372e+00 7.476882430932539236e+00 9.089459409740193507e+00
9.996164179935583149e+00 9.915605828508621045e+00 9.960001193290798582e+00 7.825339072061865409e+00 8.626432367489496045e+00
9.990173901954115365e+00 9.875055617294815846e+00 9.983536226945387781e+00 6.498674664546148172e+00 9.034554034213789109e+00
9.978283830011992706e+00 9.993913303214169375e+00 9.982337747335641609e+00 7.269703598579917880e+00 8.639659543320860280e+00
9.988519226238960158e+00 9.959335303299857500e+00 9.968016381778046053e+00 8.552128339332638163e+00 9.738304657572882661e+00
9.995127139266474003e+00 9.958192637831134064e+00 9.993784560832613906e+00 6.044685955053409110e+00 9.437199939816563798e+00
9.988565139373482893e+00 9.929341311378848900e+00 9.996025407778832417e+00 5.850320101330302336e+00 7.741024044357084577e+00
9.989967419233085621e+00 9.619917962662459132e+00 9.968218494942140850e+00 7.689368484843074114e+00 9.051809281854723110e+00
9.977283968524861990e+00 9.963236762964063686e+00 9.992326827060983518e+00 7.040038657756548801e+00 7.355589623784858588e+00
9.972166569039140782e+00 9.964926562645958441e+00 9.981761434343093597e+00 7.130049062793070824e+00 8.743397345681319877e+00
9.947999489098570791e+00 9.983632497739913347e+00 9.963856591009186303e+00 7.574323817441739770e+00 5.764050129677556811e+00
9.973707346887120906e+00 9.573682580476280179e+00 9.997778096605417275e+00 6.598101808015089276e+00 8.888854123668780360e+00
9.975822215148728134e+00 9.651814695240775066e+00 9.935044689085200886e+00 9.790372998728061660e+00 8.132743728931163929e+00
9.985230716914035298e+00 9.656211892422687626e+00 9.916152382481703498e+00 8.867565531730118522e+00 7.268900656132187166e+00
9.985109080330545339e+00 9.870672614260922018e+00 9.992416856735854225e+00 8.629997115182927558e+00 8.586909339441222144e+00
9.985202841221790138e+00 9.871996964645983752e+00 9.997319032911585523e+00 9.053655835666294394e+00 9.803110539271280288e+00
9.977994035303110465e+00 9.989240369296219058e+00 9.984181672245187045e+00 6.727885395438699234e+00 7.886256772712532559e+00
9.969298378731371812e+00 9.995852291320908023e+00 9.972395673665511495e+00 7.776274062381320462e+00 7.590478929316519796e+00
9.968057338557946068e+00 9.980050234623615069e+00 9.973866130284607223e+00 9.568073863588695716e+00 6.520687293109082461e+00
9.944482563957226517e+00 9.966619317664887845e+00 9.992974532511036401e+00 8.501559640001850937e+00 6.987370240199661353e+00
9.986045645790058600e+00 9.954233906415558053e+00 9.978951963641765843e+00 4.103036439453201289e+00 6.947439699033855831e+00
9.998615164448960257e+00 9.923453230021456406e+00 9.957406031411640157e+00 8.445492091874140073e+00 8.073730673426728899e+00
9.997252117239369795e+00 9.865121467806561739e+00 9.966609613001265799e+00 8.363999357673833401e+00 7.560081053835440379e+00
9.976953542819726906e+00 9.863750852201166097e+00 9.986930673469995412e+00 7.853742504303078853e+00 7.929446900552725275e+00
9.997991348459523309e+00 9.839882167392667967e+00 9.990104920610017203e+00 9.221522840963887191e+00 9.872743594225717345e+00
9.999370610153595962e+00 9.787236035412130164e+00 9.901425132830002696e+00 9.045097751525705831e+00 5.711370238675048228e+00
9.981155826945931508e+00 9.800167629917043044e+00 9.928671311999956117e+00 9.970510604864696091e+00 9.993095274553438045e+00
9.971263757732057087e+00 9.784862871455203504e+00 9.977528426080871427e+00 9.636191589611550867e+00 9.978292367341005331e+00
9.981580393843533017e+00 9.818797385124883093e+00 9.978135077004825604e+00 8.921752120009356801e+00 8.172556977565342606e+00
9.978516735891913569e+00 9.917573297812793953e+00 9.984063352774557032e+00 9.433294646886157153e+00 6.583723894508555219e+00
9.817037701678628991e+00 9.880778120806860798e+00 9.958843706409052032e+00 9.868289205589547919e+00 6.381975106249608842e+00
9.913776339230453871e+00 9.913614401829690337e+00 9.957167049837909900e+00 5.757968516413215276e+00 8.174192944427788987e+00
9.937156216636440220e+00 9.974489006400073521e+00 9.968957354748472000e+00 7.189423517220946636e+00 5.957777017548778531e+00
9.955310295365793039e+00 9.824408441243155821e+00 9.946636575385468859e+00 9.516811098178427741e+00 8.473152903072966424e+00
9.995310959965360453e+00 9.737378145884019176e+00 9.944714224606130415e+00 8.924429122461194908e+00 9.900350503368422039e+00
9.995534922395572508e+00 9.739514987724486872e+00 9.984666507321250606e+00 7.692177227586610044e+00 9.556818932956819168e+00
9.914712650365000712e+00 9.926600547978162936e+00 9.982849495459667821e+00 9.683141284892384348e+00 9.235018063046762649e+00
9.906636277437252502e+00 9.897791078933719788e+00 9.999990522618411148e+00 9.224015112770711511e+00 6.468189336717921734e+00
9.906037020602607157e+00 9.901461380710731675e+00 9.997913926231310811e+00 8.342092408140652893e+00 8.588969366141103734e+00
9.934621650231653334e+00 9.740454070841360945e+00 9.988418588293493272e+00 8.015113517413269051e+00 7.810071664883214027e+00
9.869548378046923531e+00 9.634042181244387493e+00 9.996602218002255569e+00 5.519239421557543324e+00 9.785180218851968093e+00
9.902435844079604976e+00 9.822415194476473488e+00 9.998549277018074832e+00 5.411705037470523116e+00 7.934090891088208863e+00
9.932461792177896598e+00 9.824713680249191228e+00 9.991719454810302992e+00 9.901669559326428782e+00 9.271316472690401156e+00
9.994080092742120058e+00 9.928820048779721574e+00 9.948009932715546455e+00 6.682578994444303255e+00 7.153505321603324418e+00
9.998925702770371515e+00 9.951394615854868064e+00 9.927860076578667758e+00 8.850101294533292418e+00 8.335005709827456144e+00
9.954433923457459699e+00 9.956890623413032770e+00 9.890183534841925805e+00 8.853691873524272893e+00 9.255491870795701459e+00
9.952832814556694885e+00 9.918641928955278075e+00 9.926234501053730952e+00 7.043915295883348193e+00 7.668529561515938120e+00
9.971165797709369727e+00 9.868331910070303081e+00 9.991681109958477691e+00 9.404560747365387385e+00 7.589551687603222518e+00
9.994162180389611905e+00 9.731795735342108955e+00 9.968115851804661531e+00 8.507215490836095739e+00 5.273417411899419704e+00
9.953442769363004317e+00 9.749001802669752692e+00 9.985292450979422085e+00 7.929645262037497311e+00 5.906890980097323052e+00
9.974975289494066644e+00 9.659549361516701182e+00 9.730427811788461057e+00 7.163777426476549692e+00 9.502675836879912907e+00
9.994132784580301632e+00 9.992174950762370500e+00 9.762084083631268783e+00 9.098430762863872090e+00 6.699407655440038134e+00
9.982806644596310619e+00 9.994422202367315933e+00 9.846138962916649362e+00 8.743103361734050338e+00 6.312010086251055974e+00
9.988720621430058344e+00 9.986376556319640940e+00 9.919648362155919941e+00 7.092098452285386045e+00 5.461925479921527327e+00
9.983900095409289577e+00 9.992476429015777484e+00 9.884717191177768925e+00 5.057294852793392970e+00 5.507906121496525920e+00
9.966545966466663131e+00 9.957973685062642133e+00 9.918213973163611641e+00 6.335065974460189153e+00 5.983227203341140665e+00
9.987084892765546229e+00 9.826778396046586650e+00 9.890966291670146404e+00 6.567327751640046785e+00 7.764572443098114896e+00
9.987569242347225540e+00 9.918883930752402378e+00 9.974540211204949713e+00 6.849693206085683883e+00 8.787190246123463666e+00
9.983790793058579638e+00 9.863604687284277972e+00 9.998529345902353427e+00 8.826490329876209628e+00 6.847664263894255754e+00
9.923554476104861521e+00 9.794887417391958451e+00 9.993517735996643836e+00 7.808381705209040291e+00 9.387201110802617876e+00
9.974721830198514994e+00 9.952604655699735403e+00 9.964023693799527237e+00 8.238324970169079720e+00 9.987883042912116593e+00
9.971387377902908966e+00 9.926586042891702988e+00 9.975978015161384604e+00 9.893645579611719754e+00 8.205776890832751747e+00
9.974311075388055059e+00 9.659652672509217552e+00 9.982148180478585431e+00 9.326049972584344872e+00 9.007982763301125573e+00
9.937493158722066511e+00 9.805335665223175567e+00 9.985273408985934296e+00 9.292577569029040419e+00 4.998401887394776644e+00
9.997357091191126699e+00 9.845229739451768936e+00 9.965287255853144899e+00 8.983515937121847372e+00 9.182849693439846916e+00
9.994662693063640191e+00 9.845960460039734130e+00 9.966076166216792487e+00 8.954623823580623920e+00 7.979614557501378158e+00
9.950812412038541055e+00 9.906406172612811645e+00 9.870090635764567466e+00 7.308319303760310248e+00 9.392088743530241146e+00
9.979383515919002079e+00 9.735222809878475658e+00 9.980785566924316399e+00 9.467796789575144700e+00 9.978082127133147239e+00
9.959534702203461265e+00 9.795853674205387662e+00 9.994423349988510452e+00 9.193656716096057835e+00 9.750672183377155022e+00
9.982033759200231060e+00 9.744278102599361446e+00 9.912946742761562291e+00 6.830415865376743945e+00 8.174910640996710498e+00
9.929425389932177382e+00 9.897394401441186318e+00 9.953780481387120460e+00 7.732760880076318344e+00 9.156512343906028306e+00
9.889487786984105355e+00 9.951490449758200185e+00 9.936912189482454139e+00 7.403375447889963823e+00 8.907992972175771129e+00
9.880654831935215654e+00 9.985615750243173494e+00 9.955064075786621558e+00 7.965005305261121826e+00 9.974891986831641688e+00
9.968019855240722649e+00 9.766325472845920785e+00 9.996854683632218297e+00 7.723174319558490986e+00 9.949046098893074230e+00
9.925800639354839916e+00 9.794895359567261650e+00 9.993558655357725584e+00 9.320691871194734190e+00 8.104434116373512964e+00
9.939655205518857173e+00 9.828756753100817534e+00 9.985404530625475061e+00 9.938652780741696446e+00 8.658113100388998618e+00
9.794618326122725094e+00 9.676725369782916530e+00 9.981648936732440802e+00 7.551369667018100529e+00 9.723316606366944725e+00
9.919818303034013240e+00 9.804524714800921359e+00 9.990182218728241637e+00 5.220144358569934973e+00 7.164770831930519890e+00
9.903267943726998368e+00 9.999611807550580878e+00 9.988485416214839319e+00 9.544978288921210918e+00 9.764773244994957579e+00
9.955624251843477879e+00 9.913472291891416432e+00 9.987482922767741300e+00 9.509231535582715722e+00 9.674672817976491146e+00
9.941957508490240514e+00 9.878845916331407295e+00 9.961698228779782838e+00 6.524649372970612760e+00 9.350441843327326197e+00
9.883405764673417693e+00 9.956928048527418085e+00 9.999952013359775904e+00 9.769350517693672131e+00 9.438832783468674492e+00
9.887317132105993167e+00 9.870166005635860884e+00 9.742915117026912597e+00 7.957510001965611757e+00 7.209457312086774650e+00
9.977169649014200559e+00 9.991387180234758247e+00 9.886032184796182065e+00 9.571535321642659966e+00 8.121709842338361796e+00
9.993293216680909197e+00 9.985899439191923577e+00 9.969475248417287716e+00 9.920752404618580655e+00 6.567648676735265312e+00
9.953438037856589204e+00 9.943307912311050600e+00 9.932579058912116565e+00 9.571920017482502985e+00 9.374324235824156304e+00
9.971809572291366663e+00 9.670256872339123788e+00 9.902931694878120084e+00 7.234387736434385374e+00 8.661924481827384170e+00
9.919019264275988235e+00 9.795344565228321088e+00 9.908165299134081394e+00 8.547357655340304561e+00 8.063208410778857527e+00
9.960353874972136978e+00 9.866615982225599879e+00 9.895021068095864791e+00 9.862590691456407654e+00 9.406582834476443722e+00
9.983542878837905477e+00 9.843813729481007968e+00 9.940785259670162688e+00 8.100082888599127173e+00 5.367402118594135629e+00
9.986581976486711199e+00 9.468780639185011339e+00 9.959543349251744004e+00 9.273653125779370399e+00 5.783661011802926133e+00
9.872424902613955666e+00 9.861798697069920294e+00 9.835301564227931337e+00 6.702781435427625389e+00 9.610262041323117899e+00
9.991075430101787447e+00 9.859736169506321701e+00 9.942275781375764510e+00 8.649607787509971502e+00 9.332462821213196591e+00
9.996167820376273383e+00 9.866717365389396477e+00 9.806088113475063039e+00 9.643780329461044687e+00 8.891544543398083533e+00
9.992354541374478316e+00 9.790315251708532784e+00 9.958522721900999741e+00 9.861033389768996571e+00 5.483317811732284497e+00
9.986310327659587927e+00 9.912179543360782219e+00 9.944145252660399947e+00 7.912441224669799489e+00 8.995992093854210836e+00
9.994147880487862068e+00 9.892586482179950735e+00 9.990978326357442540e+00 9.685553566635928036e+00 6.878297086334089094e+00
9.994143413454414926e+00 9.741304242622906173e+00 9.989351872831569779e+00 9.850331455656963442e+00 9.515263600575066150e+00
9.980180150208701306e+00 9.807679563258128397e+00 9.989378396405337313e+00 8.182193816068165759e+00 8.978832011365936339e+00
9.973695764826496557e+00 9.760905648319129213e+00 9.953749577489883649e+00 6.873783825807611159e+00 9.961900231116334936e+00
