time.decay.1	time.decay.2	time.decay.3	time.decay.4	time.decay.5	
9.540644334552793282e+01 1.035473515041266523e+02 9.311788763857850881e+01 9.644026958510893621e+01 1.011275437003311453e+02
7.088407841288123734e+01 8.676163712562403418e+01 8.286801750683945045e+01 1.007751611986266624e+02 1.016658051206185576e+02
8.973492808891798234e+01 8.498878762467670356e+01 9.917725347702327099e+01 9.873314934487049754e+01 9.434319075517078090e+01
9.658317712692569046e+01 9.788035044344985636e+01 9.221307754757489761e+01 9.211869350288438341e+01 1.095062201413048371e+02
7.561136530300434799e+01 1.012389459139702126e+02 9.825172762979757124e+01 1.133596363013498944e+02 9.212067073905112125e+01
8.766819859311380014e+01 8.392316363114154854e+01 1.007822611817265255e+02 1.259646784410252849e+02 1.044309306877836718e+02
8.597186560372219333e+01 9.268433602133094951e+01 9.685315322363219082e+01 1.084643643411696701e+02 8.983080276315698143e+01
9.368332183838111860e+01 6.904399777667737226e+01 8.257491990885328903e+01 1.091324570382445671e+02 9.611991454583109373e+01
1.019305973428241145e+02 1.280358486850511213e+02 9.487241855578326977e+01 1.082860879201883364e+02 1.068569724070018196e+02
9.383685812173939667e+01 1.138415658052696102e+02 9.470115760643133740e+01 1.094494061953101323e+02 8.619189804346636663e+01
7.742997854903276789e+01 1.014838166352091662e+02 9.995604520491392009e+01 1.063083775493358587e+02 9.743952606249982296e+01
9.275181172231232551e+01 8.988485358355694643e+01 1.124901707887839848e+02 1.046006394956306025e+02 1.119106136311164761e+02
8.584188017395861436e+01 9.076213746942151772e+01 1.051194982857432620e+02 9.960918853654250427e+01 9.813357387286779954e+01
8.150026432455074143e+01 9.832970414110044999e+01 9.009413117814982286e+01 1.141872900111434745e+02 1.023715212400686028e+02
9.794546279762921870e+01 9.701093435466287929e+01 9.153530825459699827e+01 8.872452405536135700e+01 1.046379699910274894e+02
1.034201238031133698e+02 9.155671750238946061e+01 1.018484493394416148e+02 8.997487241850288342e+01 1.026022681216849435e+02
1.009678825895799577e+02 8.597402504109655297e+01 9.473237523939593530e+01 1.216510182399011910e+02 9.121650833516996215e+01
1.027780166721495618e+02 8.814040798966802015e+01 8.736633372483044013e+01 9.391580397836563066e+01 1.143516056345769982e+02
1.023461752120325343e+02 8.834835556994869421e+01 9.375984507586110794e+01 1.113296804187167481e+02 1.152279356889191035e+02
1.041082242897840615e+02 8.887623387826863564e+01 8.078612436944905539e+01 1.063111103373926909e+02 8.749015377660042247e+01
9.467404727970544798e+01 9.742426905109299184e+01 7.489403371540024068e+01 9.775312363347580913e+01 8.828072674218761051e+01
9.465228527074593501e+01 1.013052897183731744e+02 7.963696559849624634e+01 1.079189690958629058e+02 9.621299557708414341e+01
9.525643619336716483e+01 9.540395389659494185e+01 9.767238173796157241e+01 9.855683613397259535e+01 8.636224564306695584e+01
8.643797012861729456e+01 8.312725144654768883e+01 8.350131028765643748e+01 1.031233271101193196e+02 8.992550058243929811e+01
1.033831186756470686e+02 8.070735250489042301e+01 8.350075528720913098e+01 1.062907472579727255e+02 1.221613995007320455e+02
7.980673230574730326e+01 7.735597180577380527e+01 8.374532871113484589e+01 1.175117694773106649e+02 9.972710802790598450e+01
8.039965458760234185e+01 1.048136199082494073e+02 7.902709782469391087e+01 1.111500120552197757e+02 9.702359924033477512e+01
9.339389252918543605e+01 1.059189776679062476e+02 8.027896466584691382e+01 1.138494289895687217e+02 1.061093548241033773e+02
1.091392703621070837e+02 1.051684251328308619e+02 1.010326000399040538e+02 1.211662525574702727e+02 9.416102331400331593e+01
1.009858128105170181e+02 1.059362807794290546e+02 9.438471809773463406e+01 9.659002145205950285e+01 1.190828623642649831e+02
9.883189748768114669e+01 1.055557419384935542e+02 8.930906726909176996e+01 9.517134159577062746e+01 1.063570918286174418e+02
9.823978438226934884e+01 1.090938221795701111e+02 8.271979810969574487e+01 1.170434690725133748e+02 1.017475989796852360e+02
8.830225546373212353e+01 9.057572679369390301e+01 9.116186095723477933e+01 9.012628224258071441e+01 9.860137899290006658e+01
9.195737857322023956e+01 8.650746063880227155e+01 9.097487054354917291e+01 1.128661512403935490e+02 1.100056907821703192e+02
9.864930372489490651e+01 1.061840673847747780e+02 9.799770741801995655e+01 1.120125243854539434e+02 9.591601474781624859e+01
8.545771286084581675e+01 1.058399341627772401e+02 7.767802813112102456e+01 1.109025722850144575e+02 1.018741410135416885e+02
8.691480594210382549e+01 8.924917292736355989e+01 7.798767737910021935e+01 1.089540645343700760e+02 1.127812238964897347e+02
1.040353976013443003e+02 1.147152991644808964e+02 9.572404959672920199e+01 1.004259658781532920e+02 1.034969950768351623e+02
7.628926708281304059e+01 8.924724110930972643e+01 9.170683316033756682e+01 9.121221594059986160e+01 1.014241916698507993e+02
7.602178838475191469e+01 8.394546546729364422e+01 8.860642481843639473e+01 9.341740780348695239e+01 9.621109979390129752e+01
1.073503924731029144e+02 1.028845363294539936e+02 1.067000278567538203e+02 1.136071524630702356e+02 1.104027419906648504e+02
9.739080679447549471e+01 1.036905327238138312e+02 8.815049681921934166e+01 9.769509358388174292e+01 9.859331597367993538e+01
9.619226718721500902e+01 8.232585603980783162e+01 8.152833173002153444e+01 1.009519069997369343e+02 1.041133455803487919e+02
8.925736445148437781e+01 8.347019845466375898e+01 7.746982281183285579e+01 1.029355833767455977e+02 1.008000907413637748e+02
8.575099354155693732e+01 1.114866489191121275e+02 9.923754392603291308e+01 1.095764589856258624e+02 1.082678014595352920e+02
9.121450389769889000e+01 1.114069623118593313e+02 9.583806576652830245e+01 1.107750125153749963e+02 1.061601914791633874e+02
8.841424517164782060e+01 1.182175577050316946e+02 9.874731297213116932e+01 1.092481217380661178e+02 9.401307497301831972e+01
9.594970636844256262e+01 1.185484229191405063e+02 8.497379281854225042e+01 9.870549536972347937e+01 1.251022921024382981e+02
8.228014957331954804e+01 1.087765217138919382e+02 8.944110838259977925e+01 1.002579117642811184e+02 9.682239855426135478e+01
8.283529473578253999e+01 8.606592543852599420e+01 9.187844103825085540e+01 1.017381873056819472e+02 1.183875830436856518e+02
8.120368899190751222e+01 8.615642072147264230e+01 8.618295402366138092e+01 1.098194513364265816e+02 1.010391105817560629e+02
8.268311920368624612e+01 9.487017671382984929e+01 7.891181016131582737e+01 1.060134814624768751e+02 1.102129157691497170e+02
6.902183826754713891e+01 9.824536757682432153e+01 7.745318384262074574e+01 9.866753556032145411e+01 9.406776140126868313e+01
1.076399672595629369e+02 9.532734504063856207e+01 1.088283153299711046e+02 1.147443709773680212e+02 9.304069304498035820e+01
7.739471842926543843e+01 9.932028579213475439e+01 1.114936155730670748e+02 1.135320113945751217e+02 9.871252513537896789e+01
8.315194985033919295e+01 1.063432702551346267e+02 1.141630648480665826e+02 8.939801264034937844e+01 9.443902088004810480e+01
1.048144686515704223e+02 7.980952382719358695e+01 9.721384163735065442e+01 9.769501940269216789e+01 8.654134700042342843e+01
1.064261402577351987e+02 8.529049683659025050e+01 1.002905214798027345e+02 1.218701036137207439e+02 1.034205578027972194e+02
1.013298532989795717e+02 8.952217234358208486e+01 1.003898118839220217e+02 1.104795098245753309e+02 1.049996726532347395e+02
8.923936209932166719e+01 8.482863717435026274e+01 9.878677746682011218e+01 1.154857958144736898e+02 1.261285817238516955e+02
8.795931414299904816e+01 8.500804968767300807e+01 9.805399278907057692e+01 1.099364370819375551e+02 1.173561607556871849e+02
8.643068713230252342e+01 9.791360117295523935e+01 1.012924604855293325e+02 1.117491001533299482e+02 9.093199465565243145e+01
8.571302722315446943e+01 1.104416635998954916e+02 7.653838993962551740e+01 1.104060420541460843e+02 9.465347224057944686e+01
8.255849268353310322e+01 1.190464601241428682e+02 8.239117806502014218e+01 1.144864244629809349e+02 1.040809737678279703e+02
9.511071938034265827e+01 8.815879251455322674e+01 8.950053996186480276e+01 1.015578744099571793e+02 1.002122165818843342e+02
8.751263834385621010e+01 9.155004840224920315e+01 8.323051689408254106e+01 9.372714940837468589e+01 8.665875017371092781e+01
9.015719685359458424e+01 8.738257973169572779e+01 9.685049023801106216e+01 9.963670435892910859e+01 1.104811908990809144e+02
9.148903212746270697e+01 8.853304597019933908e+01 9.037400164952235571e+01 1.137856360600676169e+02 1.161903221150554657e+02
9.288434597068493304e+01 7.978793345166143069e+01 9.032849022680343865e+01 1.004499282793061496e+02 1.094932611078997837e+02
8.587642440941087330e+01 9.797611733381724264e+01 9.228334146085680345e+01 9.909249553516602305e+01 1.102953510992869326e+02
8.360311940377231110e+01 9.373269598585135043e+01 7.800357894681320658e+01 1.027274233286941723e+02 1.248465967143451252e+02
7.856944450287457471e+01 9.295882924903615674e+01 8.754086525062218982e+01 1.141735489882963179e+02 8.347093444814535701e+01
8.413711015343461952e+01 9.428897357005335778e+01 8.065532086139353396e+01 1.132805659406564871e+02 9.067403862106738188e+01
8.119946221166904365e+01 9.074992258846248205e+01 7.600554953609149322e+01 1.041714579972393437e+02 1.095903984447771506e+02
8.766878375889038466e+01 1.012662354120149075e+02 1.042108228352624621e+02 1.147710311797576139e+02 1.015630624755386293e+02
8.187891267229439052e+01 8.759225280106431910e+01 9.317725685138319136e+01 9.639768981737468323e+01 8.495683404491364854e+01
7.226866097439599912e+01 9.800904491780762839e+01 9.511679839209580223e+01 1.054288447324688320e+02 9.885968968373191501e+01
7.615215086686652057e+01 1.110414763750088127e+02 9.683138630036800976e+01 9.837907433846832816e+01 1.102108836773883240e+02
8.585288154094217816e+01 9.711043711185971006e+01 8.568572867954746641e+01 9.387121388572134606e+01 1.081422589492099036e+02
8.990589679594486938e+01 9.621303758444803123e+01 9.234761747849957203e+01 1.211747891427110773e+02 1.087743766379823427e+02
9.192019511614901717e+01 9.903285942290193589e+01 8.816400497452777074e+01 9.945836925522050365e+01 9.941403905508599337e+01
8.847656615242988210e+01 9.661507902483847943e+01 8.060750530464351016e+01 9.857896324180595116e+01 1.044000299121422728e+02
8.920260777046743783e+01 7.704151857718711938e+01 8.782858637656897827e+01 1.045427718287136400e+02 9.672544928716726531e+01
8.887678505569886056e+01 9.059409789332673313e+01 9.328779810096192193e+01 1.058587618645453006e+02 1.031558784321833144e+02
1.063071124546744670e+02 9.424257299419636524e+01 8.194795614379711424e+01 1.135407193541688287e+02 9.775962086565004938e+01
1.048142680706882857e+02 1.053959471236329790e+02 8.911003970230765958e+01 1.006403895284080221e+02 1.035207589138238831e+02
1.066253366629311756e+02 1.000573974503989234e+02 8.165645179048431146e+01 1.064329103059125998e+02 1.029270361394653150e+02
1.019881111403212799e+02 1.026267635436415304e+02 8.435839111585482897e+01 9.526763903115923426e+01 8.617880649505711688e+01
1.035421119807101462e+02 9.295013051312568564e+01 8.303637220581022405e+01 1.009476958922271450e+02 9.560824928941276823e+01
8.643709833516832930e+01 9.506304182213659715e+01 8.461654013195771995e+01 1.097164359999862882e+02 9.903955588619969319e+01
7.847413952557256778e+01 9.177021130631132451e+01 1.018257339580463849e+02 9.933311982789118133e+01 1.107478317004660937e+02
9.023732645440668421e+01 9.530917959233084957e+01 1.039997784914832550e+02 9.974398753544031138e+01 9.555467163320705026e+01
9.198517891192435059e+01 9.527636629221974829e+01 8.999583468882944715e+01 9.997226137402769552e+01 9.124617715369254256e+01
1.025028033868950530e+02 8.992176132861747817e+01 1.065951872514720833e+02 9.471364487461897852e+01 9.818716608146118574e+01
9.835552708839497882e+01 9.573095337867158605e+01 1.004696841466508346e+02 1.133626519256254568e+02 1.128108575806961085e+02
1.017031872840291413e+02 9.198322364193575140e+01 9.612330846525114225e+01 1.257562895435165018e+02 9.742645564082000931e+01
9.300307103700265543e+01 1.088718721053890306e+02 8.222854160972875093e+01 1.320995186586107479e+02 8.883261103969725525e+01
8.716270052678854086e+01 8.353416726449616192e+01 1.004617500740172602e+02 1.197310175149007136e+02 1.067172006739382084e+02
9.410527205377698579e+01 7.700652237375032882e+01 8.414370166753894864e+01 1.200763570231622168e+02 1.000929877493077385e+02
8.718371239767313341e+01 7.332693634546767214e+01 8.496042031539757033e+01 9.561710353171973509e+01 1.017530383350432714e+02
8.696498672244081263e+01 8.837662301372644436e+01 9.382868094250007118e+01 1.062927250990377956e+02 1.019266384075592953e+02
9.626757314687154121e+01 8.819527117394639504e+01 8.354919957300595001e+01 1.017970651706304466e+02 1.024970359988733151e+02
1.005140575149499966e+02 9.438200791331028938e+01 7.418825006581273840e+01 1.023647355807474923e+02 1.156652400451608287e+02
9.688577904310477606e+01 8.864659635634272661e+01 7.225273836172634390e+01 1.088130089192863323e+02 9.307205935377959349e+01
7.470888824352097402e+01 8.986309601104264289e+01 1.043198772015038287e+02 1.091434645439955631e+02 9.378607141822138260e+01
9.479569729217494967e+01 8.331130505143795517e+01 9.583671904366059380e+01 1.072965298841947970e+02 1.254816982166909156e+02
1.014352785373131383e+02 8.495271542366714357e+01 9.612573017755153160e+01 1.076797255363260604e+02 1.255920548929124152e+02
9.000729755233726337e+01 8.553498688199819355e+01 7.804702689992097930e+01 9.251488762700070367e+01 9.632362214035009629e+01
8.055369454272971552e+01 1.050361796233080014e+02 7.487537205323654632e+01 9.658821138834872500e+01 9.390116210699756039e+01
8.216226263135088459e+01 1.066605438363733498e+02 8.126641083396921772e+01 9.224168226443603658e+01 1.067260283226936934e+02
8.345568983236474025e+01 1.282162462512405909e+02 9.843151031078062374e+01 1.074417547018523749e+02 1.151732660320763131e+02
9.739320793006521626e+01 1.287881142442189457e+02 7.936348298469707174e+01 1.058708634266446751e+02 1.146894015666307354e+02
9.758331936799621076e+01 1.234555426708034247e+02 7.925731897339692011e+01 1.133025163602926995e+02 1.103576389374566844e+02
8.873613322230872313e+01 8.313996969347041954e+01 9.413313393811878882e+01 1.127065466340717137e+02 1.025789198883890094e+02
9.282733060178203743e+01 1.171534740078460004e+02 8.245014002406099962e+01 1.077552626849652313e+02 1.012858568339011356e+02
9.508809855177501902e+01 1.143574354221535572e+02 9.870198638114257506e+01 1.011541922324899332e+02 1.202275392946042842e+02
1.071345602702466095e+02 1.201346172659215910e+02 8.442880582150800706e+01 1.058686202561730880e+02 9.080709583006535013e+01
9.264759188797285105e+01 1.259126285074063816e+02 8.225187004378088318e+01 1.139647806586636420e+02 9.677586769894310237e+01
9.742785119382986636e+01 1.121518736768715740e+02 8.972366250632680362e+01 1.007059383169252271e+02 1.252337954660917489e+02
7.563852097792117490e+01 1.041031432712994445e+02 9.181542945603918326e+01 9.959900190733530678e+01 1.235667998649353194e+02
9.254540995617095689e+01 7.997892628184193597e+01 7.517059858838052833e+01 9.642028366717730137e+01 9.316246702732911444e+01
8.355351197482055170e+01 8.355910337097134288e+01 8.054185886634827796e+01 1.170109041178228892e+02 1.022355006045481502e+02
8.032818847867125100e+01 8.276930134623232505e+01 1.032512538400107474e+02 1.007876607432354490e+02 9.458214190160347812e+01
7.955185066013429207e+01 7.099226283827427153e+01 8.743420466006939762e+01 1.038305580736475520e+02 9.662404186542541140e+01
7.608259252159169250e+01 1.005805132937585711e+02 8.992624435980596331e+01 1.040733573783976880e+02 9.414023242903951427e+01
1.070054950839715673e+02 8.691213018307868765e+01 8.221716149635302884e+01 1.038632800732252832e+02 1.154955030197960468e+02
9.950458653095620321e+01 8.584013002189220742e+01 7.881419296177860190e+01 9.856409721538446433e+01 1.054113153738518065e+02
9.852027689744706151e+01 8.836817957053131067e+01 9.572365777178015378e+01 9.619508620841068591e+01 1.039239964436096813e+02
9.089934095124435487e+01 1.063910022888237421e+02 1.244036969130124817e+02 1.081115345834090817e+02 1.131352355158422966e+02
1.083514093630102479e+02 9.129843151105009724e+01 7.756133866872092142e+01 1.104938548798690334e+02 9.335826777630521178e+01
1.009842452545692595e+02 1.032670171409247928e+02 8.236362008887805075e+01 9.583308623961971762e+01 1.029257649181566308e+02
1.042069169715418724e+02 1.004986668542673414e+02 8.840158399805625322e+01 1.028557136996198835e+02 1.005102228868199887e+02
8.286680547058472257e+01 9.139795635603618962e+01 8.721778646985090688e+01 1.161392190591915039e+02 1.067737473602586675e+02
9.967927766745688700e+01 9.664660571166385239e+01 8.702251288433421905e+01 1.144013286199329826e+02 9.695452330818464759e+01
8.870741120133673974e+01 1.052172026228942343e+02 9.728555805125169798e+01 1.074838706093223237e+02 1.053762831290101474e+02
9.711165727723573582e+01 1.092014970986568301e+02 8.120496087188979573e+01 9.115690585978826732e+01 8.887298785404891532e+01
9.679095959735229826e+01 1.091105153991606613e+02 9.601641670272590545e+01 9.427865034234845609e+01 1.148224677688309043e+02
7.928819368638025367e+01 1.049975809226404095e+02 8.536333443400398835e+01 1.062996631033826986e+02 1.083731593639980844e+02
9.381472194072399873e+01 9.119623036320751908e+01 9.559853975510787905e+01 1.300514952626948855e+02 9.833138627012186817e+01
9.083048927639529779e+01 9.632206153666120940e+01 9.003654103959092936e+01 1.243899276117059287e+02 1.079715049390692059e+02
7.719066097564316919e+01 9.720677970221265696e+01 9.803521829324195380e+01 1.062319916759144576e+02 9.337825416411298818e+01
1.053458145275770050e+02 9.126105874263679141e+01 9.794956874480291731e+01 1.116802075070242495e+02 1.036675995000363031e+02
8.412223137834774889e+01 9.739263185726393601e+01 9.716999518702010619e+01 1.004890162201160138e+02 1.059626421801528124e+02
8.280206055552542921e+01 9.568729862639183636e+01 9.544282880296829319e+01 8.629055288530460643e+01 9.773258872562824706e+01
9.709677865816937015e+01 1.016108708591121683e+02 9.179790158997342076e+01 8.591791857071090988e+01 1.082819513651059111e+02
8.456930510959854530e+01 1.015168594407628575e+02 8.558213964231447335e+01 1.066422898715698864e+02 1.111673355771109755e+02
1.065365502580182095e+02 1.051555115333167834e+02 8.661657231016036462e+01 1.117585276024263123e+02 9.856797567014605477e+01
9.016175599072593627e+01 1.027922327492733956e+02 9.237836888629928467e+01 1.059040194168109110e+02 1.129415227277284259e+02
8.786629599005287616e+01 1.139946638959438587e+02 8.747882094267180264e+01 1.049898613147213950e+02 8.709555161580817639e+01
8.989801081089224510e+01 1.103531544128833133e+02 1.040383036192456814e+02 1.003304250393663466e+02 9.845300586037120638e+01
8.547385069670652058e+01 9.174120409982143087e+01 9.031447398955646122e+01 9.247944368603160115e+01 1.124040513284476503e+02
8.261563658802785426e+01 9.800830986982150250e+01 8.639046430982368463e+01 9.413078806320237391e+01 1.189552379987628967e+02
8.412682829955411989e+01 9.842725976453543524e+01 9.903826127490503950e+01 9.543628800411677560e+01 1.196036029944228432e+02
7.577955427132016553e+01 1.074956347178642631e+02 7.326830657405778879e+01 8.732407492101079072e+01 1.155457602035507136e+02
8.627066171101236591e+01 1.102887475752669957e+02 7.378538930601615675e+01 8.683487831716746541e+01 1.009813771168867902e+02
9.678947098101932056e+01 1.111229043400635561e+02 9.107898632266063998e+01 1.033610017827930676e+02 1.006599250836804913e+02
9.417443130147061936e+01 1.040263828900150713e+02 9.831856831034872357e+01 1.108310559246136080e+02 1.126739086078360259e+02
8.920510904961665233e+01 7.739485000456045327e+01 9.271512582731793373e+01 1.129525146898860015e+02 8.914928208623696548e+01
1.028203915481997797e+02 7.410975482547667070e+01 9.800393980056510657e+01 1.031996598722889757e+02 9.569687095014835165e+01
1.038428525802412992e+02 1.151244458012515395e+02 9.589979952057687740e+01 1.103513761362342365e+02 1.025124176115296990e+02
1.058089190150514582e+02 9.760566560007859493e+01 8.924770154227418573e+01 1.065022606589842553e+02 1.009597656099281835e+02
9.847824142911898093e+01 9.270491524068512490e+01 8.943450696573447090e+01 1.056846917356050284e+02 1.135790090736863363e+02
8.397848768666450781e+01 9.537297547237716344e+01 1.081549280437331078e+02 1.069864867060332472e+02 1.090032465401891670e+02
8.896156561149139463e+01 9.386182568933647019e+01 8.995748750399475568e+01 1.106362695647607381e+02 9.476406882150621414e+01
8.760617270079573871e+01 9.764216745166726241e+01 8.463693179684325685e+01 1.169732370876798484e+02 1.011983696183748123e+02
8.734575479946713017e+01 1.058122162623491818e+02 9.410640871850496580e+01 9.822888827798382749e+01 1.030904160627289770e+02
7.044567204209020872e+01 9.836504180235746730e+01 8.802985675521998132e+01 9.602275666234015716e+01 8.140802223758699085e+01
1.058414861334249366e+02 1.094238037059838575e+02 8.134838229982061364e+01 1.203540396017209986e+02 9.156546315486363596e+01
1.003997575510294666e+02 9.100792377213404905e+01 9.626234928589336448e+01 9.876521836883040351e+01 8.548550726350565299e+01
9.302874527605993649e+01 1.083825597621070216e+02 1.023486219455851653e+02 1.057480881355657232e+02 8.382507458655626920e+01
9.010060263637095090e+01 9.779774327513369769e+01 7.875419360184038453e+01 1.011865141951551408e+02 1.074750447083087863e+02
8.175985301046604548e+01 8.995358642709697961e+01 9.438611685516742966e+01 1.043612025859196990e+02 9.960606176573132586e+01
9.568611525093079706e+01 9.357138474999747757e+01 9.328120354169421091e+01 1.156877156057822447e+02 1.098137870612992515e+02
9.626466116360458614e+01 1.082548905764587488e+02 7.925157270849273061e+01 1.074071734861165908e+02 9.237502603353260611e+01
8.134690936054931854e+01 1.143850543145657923e+02 8.634721112092081796e+01 1.009368791218582402e+02 1.039467646905414995e+02
1.050275298579951482e+02 8.676291789345225425e+01 8.049366225579649381e+01 9.880812895303279220e+01 1.085008172387991578e+02
7.906426702668193229e+01 8.707717040694930688e+01 9.083514257567820493e+01 1.022256407917683561e+02 1.031247917253186301e+02
8.569115563809884861e+01 8.872508524177007416e+01 8.608655335071303227e+01 1.062674627317635441e+02 1.271064695267574933e+02
8.075782920546988919e+01 7.943126221308550328e+01 8.891805398473078981e+01 1.241465870468497030e+02 1.318097755517541430e+02
1.158959198778458131e+02 8.187259311020852692e+01 8.918242004787882138e+01 1.266985081078547353e+02 8.703346988735769685e+01
1.151131133281151335e+02 7.952933161901684400e+01 8.720217012307068671e+01 1.231911428663434265e+02 9.928277774540956102e+01
7.876070248985013222e+01 8.742009681658691989e+01 7.947029248543285007e+01 1.224935130750886714e+02 1.254505237056678482e+02
8.748855873852269838e+01 8.911009335915272800e+01 8.458486827854579815e+01 1.168323291267049910e+02 1.043323935834783924e+02
1.020281179094736217e+02 8.592478456305633472e+01 1.024883097839204140e+02 1.103559567401245260e+02 1.241861512312510030e+02
9.431288823687899026e+01 1.028305500305413887e+02 8.061653720814376811e+01 9.672883848224469716e+01 1.238495952346791142e+02
9.850068936918110296e+01 1.001749093516289690e+02 7.780258910606433176e+01 9.695636770650042990e+01 8.742887791078723581e+01
9.593384165797611729e+01 9.181477606544392245e+01 8.598707534221989590e+01 1.099530349320267817e+02 1.128708944862961943e+02
8.279098507002679241e+01 1.034862058534169194e+02 9.141251187562711777e+01 1.139625535070607896e+02 1.007347421261766272e+02
9.383769269825958759e+01 1.025574181267374456e+02 1.071807203450571393e+02 1.051820544918623170e+02 1.015497792950227307e+02
9.533728208657254299e+01 9.690909051928144891e+01 8.467408077349129769e+01 8.950412260139933096e+01 1.067505973589818211e+02
8.334210158182479233e+01 9.905009152395678029e+01 8.823375265470787099e+01 1.008262862555339439e+02 1.211714707495862626e+02
9.039483843707057531e+01 1.003357058955469512e+02 8.037478764310843360e+01 9.055840020006402824e+01 1.042221431915001943e+02
9.894225227295351033e+01 1.087978104396815411e+02 8.800680695371691797e+01 1.001801929017235864e+02 1.140218132635114046e+02
8.959188953968013891e+01 1.096343716213860944e+02 8.175278799947278685e+01 8.932997496993175446e+01 9.165131969401512890e+01
8.949240427781512608e+01 1.134444394368980511e+02 7.767533633140226357e+01 1.049352293861617653e+02 9.540548809274264386e+01
8.578306238723727972e+01 1.197877609299063124e+02 9.894720643547691452e+01 1.042831339350244235e+02 1.078973994554404214e+02
8.765050987907039826e+01 8.857594351456720005e+01 6.877027600375592442e+01 1.006024013740092613e+02 1.253677671898493600e+02
1.126967242775369442e+02 9.376584643184641266e+01 8.497788905713231600e+01 1.045894417943267314e+02 8.570328077902675545e+01
7.569281916721737957e+01 9.307663512112419824e+01 7.520446770275982828e+01 9.321800707342235626e+01 8.943223928059802574e+01
7.392379438077651344e+01 7.605223376685836456e+01 9.634668309286128363e+01 9.033081539771870894e+01 1.214420427146387453e+02
1.023755643302985305e+02 7.897365823532001627e+01 8.394135784841614623e+01 8.926528057300032515e+01 1.210937694061097432e+02
7.288800541534716615e+01 1.121923448424791445e+02 9.205324291732490849e+01 1.080544567859106166e+02 1.191182429801549461e+02
8.433548715922661643e+01 9.528577500155473956e+01 8.471816176646881047e+01 1.106231628242444884e+02 8.524191241626303395e+01
1.001334778599223512e+02 9.691474796010163573e+01 1.012001680825042342e+02 1.110700660343283062e+02 8.454136715874271601e+01
8.930740372094241764e+01 9.657295890798954474e+01 8.449869324452188835e+01 1.209032706704290376e+02 9.658687416846919405e+01
9.190289512117989545e+01 9.580971247358186815e+01 8.742935737092258819e+01 1.080964486947611647e+02 1.065605225840714070e+02
9.959637385564174394e+01 8.093912663590154466e+01 7.651069117919294627e+01 9.700676337324924248e+01 1.054304189851087727e+02
8.151864071859607463e+01 1.128105342443998609e+02 7.835559360984507293e+01 9.000448092723618743e+01 9.945320271922899735e+01
1.002408138198373990e+02 9.950292751997295682e+01 1.148390547198546727e+02 8.769850373152237921e+01 1.034620035962062730e+02
1.002040187291080002e+02 9.254108322126242570e+01 1.110055365733786772e+02 9.021038889849590703e+01 9.802298125409907925e+01
9.681498251488321216e+01 1.009413445819755282e+02 8.482779393956781178e+01 9.048421979344129795e+01 1.006683509981711779e+02
9.304353957007748477e+01 1.040602762283182869e+02 9.432513102774748859e+01 1.014190158731833975e+02 1.007424140013847307e+02
7.943910652539231876e+01 9.416789959874276406e+01 8.552205441715987888e+01 8.646766824836605281e+01 9.089642823253728920e+01
8.309513127425540802e+01 8.786668624902054603e+01 8.693316592201304616e+01 9.509181919849869757e+01 8.345654362866278575e+01
9.387034274417322877e+01 9.516243873553715105e+01 7.755124598938807878e+01 1.077289900877951965e+02 1.158447515614796259e+02
1.006639923368938128e+02 9.294552319424764164e+01 8.322551567041944054e+01 1.162092761505564056e+02 9.918645163683677879e+01
9.149964050473559496e+01 1.074832047686513334e+02 8.077230148865307058e+01 8.533610807186551028e+01 1.143787358863523735e+02
8.876807342921765098e+01 9.201978230338673370e+01 9.001380825286321397e+01 9.244096561800293443e+01 1.059464815782881999e+02
8.585091096124260446e+01 9.324604152889931186e+01 1.068201507891484425e+02 1.055809213271811302e+02 9.572345957288683849e+01
9.728253896208480000e+01 1.007229187286749550e+02 8.319114894917623815e+01 1.211091072347790316e+02 1.021604279627777743e+02
9.051123344883107791e+01 1.094140020755075682e+02 7.989451408438003455e+01 8.662100917779284259e+01 1.067396840795100275e+02
8.761942152677477225e+01 1.057201567341398345e+02 8.354503446721129478e+01 8.524125525281949933e+01 9.170939948153551313e+01
8.939535397966446340e+01 8.017104437062516809e+01 8.354295403159213151e+01 1.047767473031496479e+02 8.694410055927798453e+01
9.502948369482894009e+01 9.885712630334944606e+01 8.357828083614006687e+01 9.903987610283417098e+01 8.618773253864529238e+01
7.050247758358270289e+01 9.627294704692425853e+01 8.650152166218212813e+01 1.023044669959624002e+02 1.165783793491564495e+02
7.220084625548035717e+01 8.690906913552953483e+01 1.017439089568059103e+02 9.749558790299931843e+01 8.843596578295819199e+01
7.211941031734025387e+01 8.971492943422595090e+01 7.952264459557177645e+01 9.705126405186869931e+01 1.052333953584766846e+02
7.361123088295767047e+01 8.759402506727887783e+01 9.932968166942353605e+01 1.016569575810597286e+02 9.263603967620237256e+01
7.440407421852772529e+01 9.041581318796448841e+01 9.934736296831174229e+01 1.007003989062286564e+02 1.056883865957801021e+02
1.009106012905328384e+02 9.285461840075174678e+01 8.537563434216090741e+01 9.291928181660328789e+01 1.043907592326450242e+02
8.807866167900293419e+01 1.075634365324720534e+02 8.998644328439063145e+01 1.066235156156012778e+02 1.005877566844518469e+02
9.282450173609410626e+01 1.006720135656442352e+02 9.975846890118125998e+01 9.831132321521093331e+01 1.084428489752834821e+02
